startupId,startupName,dippNumber,dippRecognitionStatus,cin,stage,city,state,industry,sectors,website,email,phone,linkedInUrl,profileStatus
68b1a6abe4b0c6365bd71d51,AF SKYHIGH CONSTRUCTION PRIVATE LIMITED,DIPP219045,RECOGNISED,U46632PN2025PTC242352,Prototype,Nagpur,Maharashtra,Construction,Construction & Engineering,,,,,OK
68b0410be4b0c6365bd558b6,JOURNOID MEDIA LLP,DIPP218820,RECOGNISED,ACL-9598,Prototype,Nagpur,Maharashtra,Advertising,AdTech,,,,,OK
68ada9b9e4b0c6365bd27896,DIGITRUCE PRIVATE LIMITED,DIPP218459,RECOGNISED,U62090MH2025PTC451561,Validation,Nagpur,Maharashtra,IT Services,Others,www.digitruce.com,,,,OK
68ad89f2e4b0c6365bd24174,NOVERRA GROWTH STUDIO PRIVATE LIMITED,DIPP218405,RECOGNISED,U73100MH2025PTC451659,Validation,Nagpur,Maharashtra,Advertising,AdTech,https://noverra.online/,,,,OK
68ad7805e4b0c6365bd21eb1,HEALTHANCHOR PRIVATE LIMITED,DIPP218376,RECOGNISED,U32500MH2025PTC446783,Validation,Nagpur,Maharashtra,Healthcare & Lifesciences,Medical Devices Biomedical,https://medibot.co.in/,,,,OK
68ac439ae4b021e0fa5f0346,AKASHGANGA AQUA TECH PRIVATE LIMITED,DIPP214134,RECOGNISED,U11043MH2024PTC425542,Validation,Nagpur,Maharashtra,Green Technology,Clean Tech,aquagenerators.in,,,,OK
68ac21cde4b021e0fa5ebf3d,KAMY INDIA LLP,DIPP218186,RECOGNISED,ACN-3783,Prototype,Nagpur,Maharashtra,Construction,Construction & Engineering,KAMY INDIA LLP,,,,OK
68aad249e4b021e0fa5d63e1,SHAVREAL PHARMACEUTICALS PRIVATE LIMITED,DIPP218102,RECOGNISED,U46497MH2025PTC450532,EarlyTraction,Nagpur,Maharashtra,Marketing,Sales,NA,,,,OK
68a9aebbe4b021e0fa5c4d9a,REACHOUT PLUS LLP,DIPP218049,RECOGNISED,ACM-7788,EarlyTraction,Nagpur,Maharashtra,IT Services,BPO,N/A,,,,OK
68a97910e4b021e0fa5bf1d1,NEXTNEEDS MULTI SOLUTIONS PRIVATE LIMITED,DIPP217980,RECOGNISED,U74999MH2021PTC358976,Scaling,Nagpur,Maharashtra,Human Resources,Recruitment Jobs,http://www.nnmspl.com,,,,OK
68a55f95e4b021e0fa565538,ERECTRON SOLUTION (OPC) PRIVATE LIMITED,DIPP217387,RECOGNISED,U43219MH2025OPC451533,Prototype,Nagpur,Maharashtra,Professional & Commercial Services,Others,NA,,,,OK
68a1e57ce4b021e0fa522e6c,TRUCON POWER ENGINEERS PRIVATE LIMITED,DIPP217008,RECOGNISED,U31909MH2017PTC292110,Validation,Nagpur,Maharashtra,Construction,Construction & Engineering,http://www.truconassociates.com/,,,,OK
68a05159e4b021e0fa50cce6,UPLYNK NETWORKS PRIVATE LIMITED,DIPP216943,RECOGNISED,U63119PN2025PTC243493,Validation,Nagpur,Maharashtra,IT Services,Others,www.uplynknetworks.com,,,,OK
689c88b5e4b0f62ba8a8a735,FARDA CLOTHING PRIVATE LIMITED,DIPP216635,RECOGNISED,U52609MH2022PTC375035,EarlyTraction,Nagpur,Maharashtra,Fashion,Apparel,https://fardaclothing.com/,,,,OK
689b40d3e4b0f62ba8a6984f,PISE DESIGN ATELIER LLP,DIPP216459,RECOGNISED,ACP-9571,Validation,Nagpur,Maharashtra,Design,Others,www.pisedesign.com,,,,OK
689b3734e4b0f62ba8a68839,MAHAPARVAT PRIVATE LIMITED,DIPP216444,RECOGNISED,U66300MH2025PTC450893,EarlyTraction,Nagpur,Maharashtra,Professional & Commercial Services,Others,mahaparvat.com,,,,OK
689b0244e4b0f62ba8a61d2c,RUTUSAR BUILDER AND DEVELOPERS PRIVATE LIMITED,DIPP216362,RECOGNISED,U43299MH2024PTC425768,Validation,Nagpur,Maharashtra,Construction,Homebuilding,NIL,,,,OK
6899a9ade4b0f62ba8a4686f,ECONEST HOSPITALITY PRIVATE LIMITED,DIPP216158,RECOGNISED,U55101MH2025PTC451342,Validation,Nagpur,Maharashtra,Events,Event Management,econesthospitality.com,,,,OK
6897252de4b0f62ba8a244bb,GROOMTAP PRIVATE LIMITED,DIPP216063,RECOGNISED,U46512MH2025PTC452548,Prototype,Nagpur,Maharashtra,IT Services,Application Development,,,,,OK
6896063fe4b0f62ba8a16da3,ACROFUND EARNING SOLUTION PRIVATE LIMITED,DIPP216016,RECOGNISED,U66309MH2025PTC446093,Validation,Nagpur,Maharashtra,Finance Technology,Advisory,acroinvest.in,,,,OK
6894d3a9e4b01b8d0aa6ef86,KAKI INDUSTRIES PRIVATE LIMITED,DIPP215857,RECOGNISED,U24290MH2022PTC379654,Scaling,Nagpur,Maharashtra,Renewable Energy,Renewable Solar Energy,ki.nagpur@gmail.com,,,,OK
68949929e4b01b8d0aa69c62,DOCTORAMAN HEALTHCARE PRIVATE LIMITED,DIPP215820,RECOGNISED,U86909MH2025PTC452473,Prototype,Nagpur,Maharashtra,Healthcare & Lifesciences,Healthcare Services,,,,,OK
68944ce9e4b043b22d2ef230,HUMONZ CLOTHING LLP,DIPP215688,RECOGNISED,ACP-9753,Scaling,Nagpur,Maharashtra,Textiles & Apparel,Others,NA,,,,OK
6891f453e4b043b22d2bd896,ANUKULYAM GLOBAL PRIVATE LIMITED,DIPP215396,RECOGNISED,U10403MH2025PTC439634,Validation,Nagpur,Maharashtra,Healthcare & Lifesciences,Healthcare Services,https://www.anucool-autismacademy.org/,,,,OK
6891f43ce4b043b22d2bd85e,SIDDHATECH COTTON PRIVATE LIMITED,DIPP215394,RECOGNISED,U17100MH2017PTC295143,Prototype,Nagpur,Maharashtra,Renewable Energy,Others,,,,,OK
6891d11fe4b043b22d2b9226,GARAGETECH PLUS PRIVATE LIMITED,DIPP215320,RECOGNISED,U45300MP2023PTC067173,Scaling,Nagpur,Maharashtra,Automotive,Others,www.garagewalle.com,,,,OK
68908ae0e4b043b22d2a3ac5,ELOHIM FILM PRODUCTION PRIVATE LIMITED,DIPP212140,RECOGNISED,U59112MH2023PTC413407,Validation,Nagpur,Maharashtra,Media & Entertainment,Entertainment,www.elohimfilmproduction.com,,,,OK
68908a3be4b043b22d2a398c,SADA INNOVATIONS PRIVATE LIMITED,DIPP212060,RECOGNISED,U62090MH2025PTC446826,Validation,Nagpur,Maharashtra,Enterprise Software,Cloud,www.dialitcrm.com,,,,OK
689089c5e4b043b22d2a38be,FLAVORRUSH (OPC) PRIVATE LIMITED,DIPP215077,RECOGNISED,U46309MH2025OPC451137,Scaling,Nagpur,Maharashtra,Food & Beverages,Others, info@flavorrush.in,,,,OK
68908436e4b043b22d2a2fe8,VERIFIQ FORENSICS PRIVATE LIMITED,DIPP211425,RECOGNISED,U80300MH2025PTC445088,Prototype,Nagpur,Maharashtra,Professional & Commercial Services,Professional Information Services,,,,,OK
68907d44e4b043b22d2a2584,KEYEVENTS TECHNOLOGIES PRIVATE LIMITED,DIPP215036,RECOGNISED,U82990MH2023PTC403757,Scaling,Nagpur,Maharashtra,Enterprise Software,Collaboration,thekeyevents.com,,,,OK
688dc3b7e4b043b22d27fb69,FLUXION INNOVATION PRIVATE LIMITED,DIPP214779,RECOGNISED,U62099MH2025PTC445371,EarlyTraction,Nagpur,Maharashtra,AI,Machine Learning,NA,,,,OK
688dae9de4b043b22d27dd4a,DAMYANTI AGRICHEM SERVICES PRIVATE LIMITED,DIPP214753,RECOGNISED,U10402MH2023PTC406626,Validation,Nagpur,Maharashtra,Agriculture,Food Processing,NA,,,,OK
688c6db7e4b043b22d26cbc5,HEALINGMONK LLP,DIPP214668,RECOGNISED,ACP-7752,Prototype,Nagpur,Maharashtra,Healthcare & Lifesciences,Health & Wellness,NA,,,,OK
6884c065e4b0861e7e802827,TVAVAT ARTISTRY PRIVATE LIMITED,DIPP213993,RECOGNISED,U90003PN2024PTC235209,Prototype,Nagpur,Maharashtra,Art & Photography,Art,,,,,OK
68836692e4b0861e7e7eb142,THREADMINDS PRIVATE LIMITED,DIPP213862,RECOGNISED,U62099MH2025PTC451363,Validation,Nagpur,Maharashtra,Healthcare & Lifesciences,Healthcare Technology,www.threadminds.org,,,,OK
68822dcbe4b0861e7e7d1285,URJAAYAN PRIVATE LIMITED,DIPP213755,RECOGNISED,U35105MH2025PTC439430,EarlyTraction,Nagpur,Maharashtra,Agriculture,Others,not available ,,,,OK
6881f2a9e4b0861e7e7ca83a,SHAILNATH CONSULTING PRIVATE LIMITED,DIPP213694,RECOGNISED,U62099MH2025PTC438679,Prototype,Nagpur,Maharashtra,Marketing,Discovery,NA,,,,OK
6880854ce4b0861e7e7afd21,DIDIDEALS PRIVATE LIMITED,DIPP213508,RECOGNISED,U72200MH2025PTC439930,Prototype,Nagpur,Maharashtra,Social Impact,Others,,,,,OK
687e23a0e4b0861e7e78939a,DHRUVANT COMMUNICATION PRIVATE LIMITED,DIPP213274,RECOGNISED,U62099MH2025PTC448576,Validation,Nagpur,Maharashtra,Telecommunication & Networking,Network Technology Solutions,https://dhruvant.com/,,,,OK
687b9d0fe4b0861e7e76412f,EPPZI PHARMA PRIVATE LIMITED,DIPP213117,RECOGNISED,U21001MH2025PTC449244,Validation,Nagpur,Maharashtra,Healthcare & Lifesciences,Pharmaceutical,NIL,,,,OK
6879df92e4b0861e7e743fe6,VRIB CONSULTANTS (OPC) PRIVATE LIMITED,DIPP212847,RECOGNISED,U70200MH2025OPC439893,Prototype,Nagpur,Maharashtra,Professional & Commercial Services,Business Support Services,,,,,OK
6878c24de4b074eae6d4ab09,ARNOAI PRIVATE LIMITED,DIPP212739,RECOGNISED,U74909MH2024PTC427357,EarlyTraction,Nagpur,Maharashtra,AI,Machine Learning,https://arnoai.com,,,,OK
687502d5e4b074eae6d0eec0,LLTS IT PRIVATE LIMITED,DIPP212282,RECOGNISED,U72200PN2022PTC213055,Validation,Nagpur,Maharashtra,IT Services,Application Development,www.lifelongtechsolutions.com,,,,OK
68748f3ae4b074eae6d0263d,CHAMELLION CREATIVE LABS LLP,DIPP212117,RECOGNISED,ACO-4242,Prototype,Nagpur,Maharashtra,Textiles & Apparel,Apparel & Accessories,,,,,OK
6872ca0ae4b074eae6cef0dc,NIDRAZ PRIVATE LIMITED,DIPP212088,RECOGNISED,U31005MH2023PTC408049,EarlyTraction,Nagpur,Maharashtra,Healthcare & Lifesciences,Health & Wellness,https://www.nidraz.com,,,,OK
68726b43e4b074eae6ceac7f,MECHBEES SMART MOBILITY PRIVATE LIMITED,DIPP212072,RECOGNISED,U45200MH2025PTC449214,EarlyTraction,Nagpur,Maharashtra,Automotive,Electric Vehicles,www.mechbees.com,,,,OK
68710e39e4b074eae6cd681d,AUPIXEL SOLUTION LLP,DIPP211955,RECOGNISED,ACO-0899,EarlyTraction,Nagpur,Maharashtra,Technology Hardware,Manufacturing,aupixel.in,,,,OK
686f5962e4b074eae6cb8dde,MAATU FOOD &amp; SPICES LLP,DIPP211765,RECOGNISED,ACN-7195,Prototype,Nagpur,Maharashtra,Food & Beverages,Food Processing,,,,,OK
686d00dae4b04a618f4cc054,KINETO MEDIIT PRIVATE LIMITED,DIPP211581,RECOGNISED,U80301MH2023PTC397734,EarlyTraction,Nagpur,Maharashtra,Education,Coaching,www.pacenagpur.com,,,,OK
68693960e4b0c1da35b8125f,BeRam Drones,DIPP211207,RECOGNISED,U26515MH2025PTC443728,Validation,Nagpur,Maharashtra,Aeronautics Aerospace & Defence,Drones,beramdrones.com,,,,OK
6867b41fe4b0c1da35b600f5,FLORINEXT BIOSOLUTIONS LLP,DIPP211015,RECOGNISED,ACK-1218,Validation,Nagpur,Maharashtra,Agriculture,Agri-Tech,NA,,,,OK
6867a72be4b0c1da35b5f94d,CERTNEXUS INDIA PRIVATE LIMITED,DIPP210994,RECOGNISED,U70200MH2024PTC428145,Prototype,Nagpur,Maharashtra,Professional & Commercial Services,Business Support Services,,,,,OK
6867a0c5e4b0c1da35b5f585,ALTAFUEL TECHNOLOGIES PRIVATE LIMITED,DIPP210986,RECOGNISED,U39000MH2024PTC427400,Validation,Nagpur,Maharashtra,Green Technology,Waste Management,https://altafueltech.in,,,,OK
68638055e4b06dfc4c9f717b,GROWSHINE MARKETING AND TRADING PRIVATE LIMITED,DIPP210325,RECOGNISED,U46209MH2025PTC443169,EarlyTraction,Nagpur,Maharashtra,Healthcare & Lifesciences,Healthcare Services,NA,,,,OK
68628800e4b06dfc4c9f38c6,IND D'SIN ENGG PRIVATE LIMITED,DIPP209848,RECOGNISED,U24109MH2025PTC448387,Validation,Nagpur,Maharashtra,Construction,New-age Construction Technologies,NA,,,,OK
68627d13e4b06dfc4c9f3112,COGNISKILL INDIA PRIVATE LIMITED,DIPP208177,RECOGNISED,U78300MH2025PTC442437,EarlyTraction,Nagpur,Maharashtra,Education,Skill Development,WWW.COGNISKILL.IN,,,,OK
68627217e4b06dfc4c9f28ed,STRALTO GLOBAL PRIVATE LIMITED,DIPP210242,RECOGNISED,U72900MH2020PTC351663,Prototype,Nagpur,Maharashtra,IT Services,Product Development,www.straltoglobal.com,,,,OK
685fff67e4b06dfc4c9e9dc2,SR GLOBAL ENTERPRISE,DIPP211777,RECOGNISED,NG000009547,EarlyTraction,Nagpur,Maharashtra,Chemicals,Specialty Chemicals,www.valencey.in,,,,OK
685e70aae4b06dfc4c9e32be,DEFY LIMITS XTREME ADVENTURE SPORTS PRIVATE LIMITED,DIPP209843,RECOGNISED,U93190MH2025PTC449580,Prototype,Nagpur,Maharashtra,Sports,Others,n/a,,,,OK
685e4ed4e4b06dfc4c9e22e3,AWSHIT LIFECARE PRIVATE LIMITED,DIPP209827,RECOGNISED,U21001MH2025PTC446533,Validation,Nagpur,Maharashtra,Healthcare & Lifesciences,Pharmaceutical,https://awshitlifecare.com/,,,,OK
685d468ee4b06dfc4c9ddfa9,DVSLA TECHNOLOGIES PRIVATE LIMITED,DIPP209773,RECOGNISED,U27101MH2025PTC448587,Prototype,Nagpur,Maharashtra,Automotive,Electric Vehicles,www.hertzcharge.in,,,,OK
685d31f1e4b091a0bbf4de78,VIRAAJ PAINTS AND COATING PRIVATE LIMITED,DIPP209732,RECOGNISED,U20221PN2025PTC239971,EarlyTraction,Nagpur,Maharashtra,Chemicals,Others,na,,,,OK
6858f9a1e4b04240c52d1c63,ZENITO VENTURES PRIVATE LIMITED,DIPP209087,RECOGNISED,U85499MH2025PTC446377,Prototype,Nagpur,Maharashtra,Education,Others,,,,,OK
68555207e4b04240c52c369e,POCKETVENDR TECH PRIVATE LIMITED,DIPP208883,RECOGNISED,U47912MH2024PTC429806,Prototype,Nagpur,Maharashtra,IT Services,IT Management,,,,,OK
6855317be4b04240c52c2544,BOOTCODING PRIVATE LIMITED,DIPP208829,RECOGNISED,U62099MH2023PTC405805,Prototype,Nagpur,Maharashtra,AI,Machine Learning,www.bootcoding.in,,,,OK
6853f1c6e4b04240c52bce5c,REPARV SERVICES PRIVATE LIMITED,DIPP208670,RECOGNISED,U69100MH2025PTC438779,Prototype,Nagpur,Maharashtra,Real Estate,Others,https://www.reparv.in/,,,,OK
6852d5eee4b04240c52b8b0a,EVOLVEEQ TECH SOLUTIONS PRIVATE LIMITED,DIPP208551,RECOGNISED,U62090MH2025PTC442545,Validation,Nagpur,Maharashtra,IT Services,Others,evolveeq.in,,,,OK
685292b5e4b04240c52b6fa1,GITAMRI ENTERPRISE PRIVATE LIMITED,DIPP208462,RECOGNISED,U46300MH2025PTC448464,Validation,Nagpur,Maharashtra,Food & Beverages,Others,na,,,,OK
68515331e4b04240c52b1f26,SHAKYA VISION FOUNDATION,DIPP208313,RECOGNISED,U85490MH2025NPL441538,Prototype,Nagpur,Maharashtra,Education,Skill Development,,,,,OK
684fa378e4b04240c52a946e,SAFEWRAP INDUSTRIES,DIPP208099,RECOGNISED,NG000008503,Validation,Nagpur,Maharashtra,Professional & Commercial Services,Commercial Printing Services,SAFEWRAP INDUSTRIES,,,,OK
684d6d79e4b04240c52a4a5b,KMWS SOLUTIONS PRIVATE LIMITED,DIPP207957,RECOGNISED,U32909MH2024PTC431710,Prototype,Nagpur,Maharashtra,Agriculture,Organic Agriculture,,,,,OK
684d4916e4b04240c52a3e47,IND INFOTECH SERVICES PRIVATE LIMITED,DIPP207917,RECOGNISED,U62013MH2023PTC399579,Prototype,Nagpur,Maharashtra,Analytics,Others,,,,,OK
684d2b46e4b04240c52a32b2,DOZEN DIAMONDS INDIA PRIVATE LIMITED,DIPP207878,RECOGNISED,U64990MH2023PTC401121,EarlyTraction,Nagpur,Maharashtra,Finance Technology,Trading,www.dozendiamonds.com,,,,OK
684bf5dee4b04240c529ea85,VARM ENGINEERING &amp; TECHNOLOGY PRIVATE LIMITED,DIPP207733,RECOGNISED,U35105MH2025PTC444695,Prototype,Nagpur,Maharashtra,Renewable Energy,Renewable Solar Energy,,,,,OK
684ae583e4b04240c529b1a6,TECHVANCE INNOVATIONS PRIVATE LIMITED,DIPP207618,RECOGNISED,U62020MH2024PTC420922,Scaling,Nagpur,Maharashtra,Design,Others,TechvanceInnovations.com,,,,OK
684abfaae4b04240c529a563,CYBERFLUX ENTERPRISES PRIVATE LIMITED,DIPP207575,RECOGNISED,U32403MH2023PTC408214,Validation,Nagpur,Maharashtra,IT Services,Product Development,CYBERFLUX ENTERPRISES PRIVATE LIMITED,,,,OK
684a81e0e4b04240c529868b,TERRATHRIVE INDIA LLP,DIPP207480,RECOGNISED,ACO-7037,Validation,Nagpur,Maharashtra,Logistics,Others,NA,,,,OK
68495cc9e4b0a122c128f78a,DARSAM INSURANCE MARKETING PRIVATE LIMITED,DIPP207350,RECOGNISED,U65110MH2023PTC407774,EarlyTraction,Nagpur,Maharashtra,Finance Technology,Insurance,NA,,,,OK
68494f7be4b0a122c128efab,HIESO HEALTHCARE PRIVATE LIMITED,DIPP207335,RECOGNISED,U21001MH2025PTC447593,Prototype,Nagpur,Maharashtra,Healthcare & Lifesciences,Others,,,,,OK
6847ee4fe4b08b02d8e485e6,TNMZ MEDIA PRIVATE LIMITED,DIPP207149,RECOGNISED,U62099MH2023PTC415993,EarlyTraction,Nagpur,Maharashtra,Marketing,Others,ztransform.in,,,,OK
68453893e4b0725998bdd21a,Ayurveda At Tips,DIPP206963,RECOGNISED,U20236MH2025PTC449212,Validation,Nagpur,Maharashtra,Healthcare & Lifesciences,Health & Wellness,ayurvedaattips.com,,,,OK
6842e229e4b0725998bd6caa,SUNPOWER DYNAMICS PRIVATE LIMITED,DIPP206817,RECOGNISED,U35105MH2024PTC437010,Prototype,Nagpur,Maharashtra,Green Technology,Clean Tech,www.sunpowerdynamics.com,,,,OK
68403d2be4b0c230967dea43,MIHIR INSTITUTIONS PRIVATE LIMITED,DIPP206498,RECOGNISED,U85500MH2025PTC446846,Validation,Nagpur,Maharashtra,Education,Others,nil,,,,OK
683f1327e4b08462cd03f775,GRISTIP SOFTWARE PRIVATE LIMITED,DIPP206315,RECOGNISED,U62011PN2025PTC242145,Prototype,Nagpur,Maharashtra,IT Services,Product Development,,,,,OK
683eea86e4b08462cd03ecbe,ADRACA AI PRIVATE LIMITED,DIPP206285,RECOGNISED,U62013MH2024PTC432539,EarlyTraction,Nagpur,Maharashtra,AI,Others,https://adraca.in/,,,,OK
683d90bae4b020f36eec8cbd,ILOMA TECHNOLOGY PRIVATE LIMITED,DIPP206120,RECOGNISED,U74999MH2018PTC305484,Validation,Nagpur,Maharashtra,IT Services,Application Development,https://www.ilomatechnology.com/,,,,OK
683ab169e4b020f36eec017b,NEXORAX TECHNOLOGIES PRIVATE LIMITED,DIPP205875,RECOGNISED,U62013MH2024PTC426214,Validation,Nagpur,Maharashtra,IT Services,Application Development,https://www.nexorax.in/,,,,OK
6839bfdce4b020f36eebd4d8,ASHTMARG SOLUTIONS PRIVATE LIMITED,DIPP205814,RECOGNISED,U35105MH2025PTC440619,Scaling,Nagpur,Maharashtra,Renewable Energy,Renewable Solar Energy,www.ashtmargsolutoins.com,,,,OK
68395c32e4b0e8a28707fdda,NAGPUR TRANSPORT SOLUTIONS PRIVATE LIMITED,DIPP205728,RECOGNISED,U49210MH2024PTC435750,EarlyTraction,Nagpur,Maharashtra,Transportation & Storage,Passenger Transportation Services,transvolt.in,,,,OK
68385307e4b029850b96cf61,SAMYRA IMPEX PRIVATE LIMITED,DIPP205652,RECOGNISED,U74999MH2018PTC314576,EarlyTraction,Nagpur,Maharashtra,Logistics,Others,na,,,,OK
68381226e4b029850b96a96f,SAFE UNIVERSE RESEARCH AND PRODUCTIVITY PRIVATE LIMITED,DIPP205556,RECOGNISED,U72100MH2025PTC441761,Prototype,Nagpur,Maharashtra,Green Technology,Clean Tech,www.safeuniverseresearch.com,,,,OK
6836aef1e4b029850b962fba,JEKORD PROJECT LLP,DIPP205358,RECOGNISED,ACG-5960,Scaling,Nagpur,Maharashtra,Healthcare & Lifesciences,Health & Wellness,NA,,,,OK
68359184e4b029850b95e61a,MODU-PRO INNOVATION PRIVATE LIMITED,DIPP205248,RECOGNISED,U20295MH2025PTC447155,Validation,Nagpur,Maharashtra,Professional & Commercial Services,Business Support Services,MODU-PRO INNOVATION PRIVATE LIMITED,,,,OK
68355515e4b029850b95becd,AARA GREEN INFOSOLUTIONS PRIVATE LIMITED,DIPP205169,RECOGNISED,U70200MH2025PTC448017,Prototype,Nagpur,Maharashtra,Professional & Commercial Services,Others,,,,,OK
68354a19e4b029850b95b54c,AMBE AI TECHNOLOGIES PRIVATE LIMITED,DIPP203478,RECOGNISED,U62013MH2024PTC432356,Validation,Nagpur,Maharashtra,IT Services,Product Development,https://ambetechnologies.com/,,,,OK
68320771e4b029850b94b75f,TBH GLOBAL LIFESTYLE PRIVATE LIMITED,DIPP204951,RECOGNISED,U47714MH2024PTC433502,EarlyTraction,Nagpur,Maharashtra,Fashion,Lifestyle,http://www.thebrownhide.com,,,,OK
6831c1b9e4b029850b94a70d,TATTWA F&amp;B SERVICES PRIVATE LIMITED,DIPP204917,RECOGNISED,U55101MH2024PTC416633,Prototype,Nagpur,Maharashtra,Food & Beverages,Restaurants,https://www.falconebiz.com/company/TATTWA-F-B-SERVICES-PRIVATE-LIMITED-U55101MH2024PTC416633,,,,OK
682f21dde4b0cf6e6488e132,X ABLE INDIA PRIVATE LIMITED,DIPP204632,RECOGNISED,U47990PN2024PTC228887,Validation,Nagpur,Maharashtra,Technology Hardware,Manufacturing,NA,,,,OK
682eaf5de4b0cf6e6488a219,YURIAQUA PRIVATE LIMITED,DIPP204491,RECOGNISED,U28170MH2025PTC439853,EarlyTraction,Nagpur,Maharashtra,Other Specialty Retailers,Home Improvement Products & Services Retailers,www.h2s.co.in,,,,OK
682dbf53e4b0cf6e6488788b,MEDBRIX HEALTHCARE PRIVATE LIMITED,DIPP204435,RECOGNISED,U46497MH2025PTC444741,Prototype,Nagpur,Maharashtra,Healthcare & Lifesciences,Pharmaceutical,,,,,OK
682d9770e4b0cf6e648864fa,WANZEN ENDEAVORS PRIVATE LIMITED,DIPP204378,RECOGNISED,U46309MH2024PTC436255,Validation,Nagpur,Maharashtra,Food & Beverages,Food Processing,http://wanzenfoods.com/,,,,OK
682c65ffe4b0cf6e6488186b,K S INFRATECH MANPOWER LLP,DIPP204253,RECOGNISED,ACN-7586,Validation,Nagpur,Maharashtra,Human Resources,Others,NA,,,,OK
682c3999e4b0cf6e648800a3,NEXTGEN TECHNOLOGY WORLD CREATER PRIVATE LIMITED,DIPP204204,RECOGNISED,U62099MH2025PTC440760,Validation,Nagpur,Maharashtra,Agriculture,Agri-Tech,NEXTGEN TECHNOLOGY WORLD CREATER PRIVATE LIMITED,,,,OK
682ae481e4b0cf6e6487873a,PUREBIOTIC NATURE PRIVATE LIMITED,DIPP204028,RECOGNISED,U24304MH2019PTC328682,Prototype,Nagpur,Maharashtra,Healthcare & Lifesciences,Health & Wellness,https://www.belsaherbal.com/,,,,OK
6828966de4b0cf6e64872cc2,IAMFIRST DIGITIONS SOLUTIONS (I) PRIVATE LIMITED,DIPP203964,RECOGNISED,U72501MH2018PTC306188,EarlyTraction,Nagpur,Maharashtra,IT Services,Product Development,NA,,,,OK
6828666fe4b0cf6e64871fd4,ERENTOO ELECTRICAL VEHICLE SERVICES LLP,DIPP203924,RECOGNISED,ACN-1959,Prototype,Nagpur,Maharashtra,Automotive,Electric Vehicles,,,,,OK
682829bce4b0cf6e648709cb,LEVITATE DYNAMICS PRIVATE LIMITED,DIPP203861,RECOGNISED,U30305MH2025PTC447508,Prototype,Nagpur,Maharashtra,Aeronautics Aerospace & Defence,Drones,NA--,,,,OK
6825dabfe4b025b6b8a8001e,XEROX ECOMMERCE SERVICE PRIVATE LIMITED,DIPP203636,RECOGNISED,U47912MH2025PTC447864,Validation,Nagpur,Maharashtra,Retail,Retail Technology,NA,,,,OK
6825bc40e4b025b6b8a7f033,KGBAIS DIGITAL SERVICES PRIVATE LIMITED,DIPP203596,RECOGNISED,U72900MH2022PTC394292,Validation,Nagpur,Maharashtra,Media & Entertainment,Digital Media,NA,,,,OK
68258ff0e4b025b6b8a7db42,REDMENTOR TRADEDEXX (OPC) PRIVATE LIMITED,DIPP203545,RECOGNISED,U85499MH2025OPC440264,Prototype,Nagpur,Maharashtra,Education,Skill Development,https://www.falconebiz.com/company/REDMENTOR-TRADEDEXX-OPC-PRIVATE-LIMITED-U85499MH2025OPC440264,,,,OK
6825883ce4b025b6b8a7d677,UNISEES SOLAR PRIVATE LIMITED,DIPP203528,RECOGNISED,U35105PN2025PTC241428,Prototype,Nagpur,Maharashtra,Renewable Energy,Renewable Solar Energy,n/a,,,,OK
6823186ee4b025b6b8a7351f,AD VIVUM EDUCATION AND RESEARCH PRIVATE LIMITED,DIPP203261,RECOGNISED,U72200MH2024PTC425188,Validation,Nagpur,Maharashtra,AI,Others,www.advivum.im,,,,OK
681dbd8ae4b010f8c8cefc49,DIPTHI HEALTH CARE SERVICES PRIVATE LIMITED,DIPP202937,RECOGNISED,U86201MH2025PTC443004,Scaling,Nagpur,Maharashtra,Healthcare & Lifesciences,Health & Wellness,na,,,,OK
681ca939e4b010f8c8cec508,RNA CURE PRIVATE LIMITED,DIPP202867,RECOGNISED,U72200MH2025PTC441393,Scaling,Nagpur,Maharashtra,Healthcare & Lifesciences,Others,NA,,,,OK
681c846fe4b010f8c8ceb3b4,TAHUM GLOBAL LLP,DIPP202827,RECOGNISED,ACN-3674,Validation,Nagpur,Maharashtra,Food & Beverages,Food Processing,tahumglobal@gmail.com,,,,OK
681bc771e4b010f8c8ce8164,NAMDEO INNOVATIONS PRIVATE LIMITED,DIPP202755,RECOGNISED,U28290MH2025PTC443062,Validation,Nagpur,Maharashtra,Automotive,Others,www.naturewynn.com,,,,OK
681b6b23e4b010f8c8ce70d2,VIRIDIZ INFRA SOLUTIONS PRIVATE LIMITED,DIPP202741,RECOGNISED,U45201MH2020PTC338759,EarlyTraction,Nagpur,Maharashtra,Green Technology,Clean Tech,www.viridiz.in,,,,OK
681b4a8be4b010f8c8ce652a,DCIT SYSTEMS PRIVATE LIMITED,DIPP202712,RECOGNISED,U85499MH2024PTC433813,Validation,Nagpur,Maharashtra,IT Services,IT Consulting,www.dcit.co.in,,,,OK
6819e7a6e4b04a4dc1c6c69a,CLYSTRA NETWORKS PRIVATE LIMITED,DIPP202541,RECOGNISED,U61101MH2025PTC443366,Scaling,Nagpur,Maharashtra,Internet of Things,Others,clystranetworks.com,,,,OK
6818bbf4e4b0ea43c8effb0c,STRATAGEN DEFENCE PRIVATE LIMITED,DIPP202447,RECOGNISED,U58200MH2024PTC436646,Validation,Nagpur,Maharashtra,Aeronautics Aerospace & Defence,Defence Equipment,https://stratagendefence.com,,,,OK
