startupId,startupName,dippNumber,dippRecognitionStatus,cin,stage,city,state,industry,sectors,website,email,phone,linkedInUrl,profileStatus,scrapedEmail,scrapedPhone,scrapedLinkedIn,pagesChecked,scrapeStatus,scrapeError,cleanedEmail,cleanedPhone,cleanedLinkedIn,errorType
6842e229e4b0725998bd6caa,SUNPOWER DYNAMICS PRIVATE LIMITED,DIPP206817,RECOGNISED,U35105MH2024PTC437010,Prototype,Nagpur,Maharashtra,Green Technology,Clean Tech,https://www.sunpowerdynamics.com,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.sunpowerdynamics.com/
Call log:
  - navigating to ""https://www.sunpowerdynamics.com/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
68403d2be4b0c230967dea43,MIHIR INSTITUTIONS PRIVATE LIMITED,DIPP206498,RECOGNISED,U85500MH2025PTC446846,Validation,Nagpur,Maharashtra,Education,Others,https://nil,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://nil/
Call log:
  - navigating to ""https://nil/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
6839bfdce4b020f36eebd4d8,ASHTMARG SOLUTIONS PRIVATE LIMITED,DIPP205814,RECOGNISED,U35105MH2025PTC440619,Scaling,Nagpur,Maharashtra,Renewable Energy,Renewable Solar Energy,https://www.ashtmargsolutoins.com,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.ashtmargsolutoins.com/
Call log:
  - navigating to ""https://www.ashtmargsolutoins.com/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
68385307e4b029850b96cf61,SAMYRA IMPEX PRIVATE LIMITED,DIPP205652,RECOGNISED,U74999MH2018PTC314576,EarlyTraction,Nagpur,Maharashtra,Logistics,Others,https://na,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
68381226e4b029850b96a96f,SAFE UNIVERSE RESEARCH AND PRODUCTIVITY PRIVATE LIMITED,DIPP205556,RECOGNISED,U72100MH2025PTC441761,Prototype,Nagpur,Maharashtra,Green Technology,Clean Tech,https://www.safeuniverseresearch.com,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.safeuniverseresearch.com/
Call log:
  - navigating to ""https://www.safeuniverseresearch.com/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
6836aef1e4b029850b962fba,JEKORD PROJECT LLP,DIPP205358,RECOGNISED,ACG-5960,Scaling,Nagpur,Maharashtra,Healthcare & Lifesciences,Health & Wellness,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
68359184e4b029850b95e61a,MODU-PRO INNOVATION PRIVATE LIMITED,DIPP205248,RECOGNISED,U20295MH2025PTC447155,Validation,Nagpur,Maharashtra,Professional & Commercial Services,Business Support Services,https://MODU-PRO INNOVATION PRIVATE LIMITED,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://MODU-PRO INNOVATION PRIVATE LIMITED
Call log:
  - navigating to ""https://MODU-PRO INNOVATION PRIVATE LIMITED"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
682f21dde4b0cf6e6488e132,X ABLE INDIA PRIVATE LIMITED,DIPP204632,RECOGNISED,U47990PN2024PTC228887,Validation,Nagpur,Maharashtra,Technology Hardware,Manufacturing,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
682d9770e4b0cf6e648864fa,WANZEN ENDEAVORS PRIVATE LIMITED,DIPP204378,RECOGNISED,U46309MH2024PTC436255,Validation,Nagpur,Maharashtra,Food & Beverages,Food Processing,http://wanzenfoods.com/,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at http://wanzenfoods.com/
Call log:
  - navigating to ""http://wanzenfoods.com/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
682c65ffe4b0cf6e6488186b,K S INFRATECH MANPOWER LLP,DIPP204253,RECOGNISED,ACN-7586,Validation,Nagpur,Maharashtra,Human Resources,Others,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
682c3999e4b0cf6e648800a3,NEXTGEN TECHNOLOGY WORLD CREATER PRIVATE LIMITED,DIPP204204,RECOGNISED,U62099MH2025PTC440760,Validation,Nagpur,Maharashtra,Agriculture,Agri-Tech,https://NEXTGEN TECHNOLOGY WORLD CREATER PRIVATE LIMITED,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://NEXTGEN TECHNOLOGY WORLD CREATER PRIVATE LIMITED
Call log:
  - navigating to ""https://NEXTGEN TECHNOLOGY WORLD CREATER PRIVATE LIMITED"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
6828966de4b0cf6e64872cc2,IAMFIRST DIGITIONS SOLUTIONS (I) PRIVATE LIMITED,DIPP203964,RECOGNISED,U72501MH2018PTC306188,EarlyTraction,Nagpur,Maharashtra,IT Services,Product Development,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
682829bce4b0cf6e648709cb,LEVITATE DYNAMICS PRIVATE LIMITED,DIPP203861,RECOGNISED,U30305MH2025PTC447508,Prototype,Nagpur,Maharashtra,Aeronautics Aerospace & Defence,Drones,https://NA--,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na--/
Call log:
  - navigating to ""https://na--/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
6825dabfe4b025b6b8a8001e,XEROX ECOMMERCE SERVICE PRIVATE LIMITED,DIPP203636,RECOGNISED,U47912MH2025PTC447864,Validation,Nagpur,Maharashtra,Retail,Retail Technology,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
6825bc40e4b025b6b8a7f033,KGBAIS DIGITAL SERVICES PRIVATE LIMITED,DIPP203596,RECOGNISED,U72900MH2022PTC394292,Validation,Nagpur,Maharashtra,Media & Entertainment,Digital Media,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
6825883ce4b025b6b8a7d677,UNISEES SOLAR PRIVATE LIMITED,DIPP203528,RECOGNISED,U35105PN2025PTC241428,Prototype,Nagpur,Maharashtra,Renewable Energy,Renewable Solar Energy,https://n/a,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://n/a
Call log:
  - navigating to ""https://n/a"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
681dbd8ae4b010f8c8cefc49,DIPTHI HEALTH CARE SERVICES PRIVATE LIMITED,DIPP202937,RECOGNISED,U86201MH2025PTC443004,Scaling,Nagpur,Maharashtra,Healthcare & Lifesciences,Health & Wellness,https://na,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
681ca939e4b010f8c8cec508,RNA CURE PRIVATE LIMITED,DIPP202867,RECOGNISED,U72200MH2025PTC441393,Scaling,Nagpur,Maharashtra,Healthcare & Lifesciences,Others,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
681bc771e4b010f8c8ce8164,NAMDEO INNOVATIONS PRIVATE LIMITED,DIPP202755,RECOGNISED,U28290MH2025PTC443062,Validation,Nagpur,Maharashtra,Automotive,Others,https://www.naturewynn.com,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.naturewynn.com/
Call log:
  - navigating to ""https://www.naturewynn.com/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
6815a876e4b0ea43c8ef3317,SOCIALHOOK TECHNOLOGIES PRIVATE LIMITED,DIPP202190,RECOGNISED,U63120MH2025PTC446413,Validation,Nagpur,Maharashtra,Social Network,Others,https://socialhookapp.com,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://socialhookapp.com/
Call log:
  - navigating to ""https://socialhookapp.com/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
6811eb27e4b0611108b3f391,MUDITAA INFOSOFT LLP,DIPP201809,RECOGNISED,ACC-2122,EarlyTraction,Nagpur,Maharashtra,Enterprise Software,Others,https://: https://obhau.com,,,,OK,,,,0,ERROR,"Page.goto: Protocol error (Page.navigate): Cannot navigate to invalid URL
Call log:
  - navigating to ""https://: https://obhau.com"", waiting until ""domcontentloaded""
",,,,HTTP_ERROR
6811e08ae4b0611108b3ed8e,JAYKAMAL FOODS PRIVATE LIMITED,DIPP201796,RECOGNISED,U56103MH2025PTC441858,Prototype,Nagpur,Maharashtra,Agriculture,Food Processing,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
681087d5e4b0611108b35807,EARNLINGUA (OPC) PRIVATE LIMITED,DIPP201613,RECOGNISED,U85499MH2025OPC446395,EarlyTraction,Nagpur,Maharashtra,Education,Others,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
68075cd0e4b0611108b0f13e,APEXSOFTNET PRIVATE LIMITED,DIPP200700,RECOGNISED,U62020MH2023PTC402006,Validation,Nagpur,Maharashtra,Enterprise Software,Others,https://APEXSOFTNET PRIVATE LIMITED,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://APEXSOFTNET PRIVATE LIMITED
Call log:
  - navigating to ""https://APEXSOFTNET PRIVATE LIMITED"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
68033087e4b0e456e35c198d,NISHIKANT ARCHANA CHOUDHARI SOCIAL FOUNDATION,DIPP200359,RECOGNISED,U88900MH2025NPL440956,Validation,Nagpur,Maharashtra,Social Impact,NGO,https://NIL,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://nil/
Call log:
  - navigating to ""https://nil/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
680239ace4b0e456e35bee37,RELIRA BLASTECH PRIVATE LIMITED,DIPP199629,RECOGNISED,U28193MH2024PTC433299,Validation,Nagpur,Maharashtra,Internet of Things,Others,https://na,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
6801ecd9e4b0e456e35bcd27,OODA PROFESSIONAL INSTITUTE PRIVATE LIMITED,DIPP200223,RECOGNISED,U85499MH2023PTC408864,Validation,Nagpur,Maharashtra,Finance Technology,Trading,https://oodatraders.com/,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://oodatraders.com/
Call log:
  - navigating to ""https://oodatraders.com/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
67fdecb0e4b0e456e35aaa7c,ESENES STEEL LLP,DIPP199799,RECOGNISED,ACN-3610,Validation,Nagpur,Maharashtra,Construction,Others,https://ESENES STEEL LLP,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://ESENES STEEL LLP
Call log:
  - navigating to ""https://ESENES STEEL LLP"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
67fcd28fe4b0e456e35a6ef0,SPLENDITONE INTERNATIONAL HEALTHCARE PRIVATE LIMITED,DIPP199689,RECOGNISED,U85100MH2022PTC382534,EarlyTraction,Nagpur,Maharashtra,Healthcare & Lifesciences,Health & Wellness,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
67f788c6e4b0e456e3594fd7,STARSPLANNET DIGITAL PRIVATE LIMITED,DIPP199299,RECOGNISED,U66190MH2025PTC443881,Validation,Nagpur,Maharashtra,Finance Technology,Point of Sales,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
67f4e58de4b0e456e3588e0d,AIO TRADING INDIA (OPC) PRIVATE LIMITED,DIPP198963,RECOGNISED,U46690MH2025OPC442251,Prototype,Nagpur,Maharashtra,Professional & Commercial Services,Others,https://aiotrading.co/,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://aiotrading.co/
Call log:
  - navigating to ""https://aiotrading.co/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
67ef77f8e4b0e456e3570365,WHITE GOLD AGRO PROCESSORS LLP,DIPP198516,RECOGNISED,AAL-8505,Scaling,Nagpur,Maharashtra,Agriculture,Others,https://www.nowebsite.com,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.nowebsite.com/
Call log:
  - navigating to ""https://www.nowebsite.com/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
67e7cb83e4b06cb5475f2b3b,SINGLE POINT ENERGY SOLUTIONS PRIVATE LIMITED,DIPP197806,RECOGNISED,U45500MH2018PTC318216,Scaling,Nagpur,Maharashtra,Construction,Construction & Engineering,https://SINGLE POINT ENERGY SOLUTIONS PRIVATE LIMITED,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://SINGLE POINT ENERGY SOLUTIONS PRIVATE LIMITED
Call log:
  - navigating to ""https://SINGLE POINT ENERGY SOLUTIONS PRIVATE LIMITED"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
67e63948e4b0dcb9493b41fb,EDUPEAK SCHOLARS PRIVATE LIMITED,DIPP197579,RECOGNISED,U85499MH2025PTC442462,Validation,Nagpur,Maharashtra,Education,Skill Development,https://EDUPEAK SCHOLARS PRIVATE LIMITED,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://EDUPEAK SCHOLARS PRIVATE LIMITED
Call log:
  - navigating to ""https://EDUPEAK SCHOLARS PRIVATE LIMITED"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
67e26899e4b06de30953a8a6,MANYA CLASSICS PRIVATE LIMITED,DIPP197102,RECOGNISED,U55101MH2024PTC437079,Prototype,Nagpur,Maharashtra,Real Estate,Coworking Spaces,https://Under Process,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://Under Process
Call log:
  - navigating to ""https://Under Process"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
67dc00eee4b079e98982f686,MINGLEBUCKS GLOBAL PRIVATE LIMITED,DIPP196518,RECOGNISED,U63120MH2025PTC440064,Prototype,Nagpur,Maharashtra,Media & Entertainment,Others,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
67dbce07e4b079e98982b785,IBIA INDUSTRIAL BATTERIES PRIVATE LIMITED,DIPP196446,RECOGNISED,U27200MH2024PTC418769,EarlyTraction,Nagpur,Maharashtra,Renewable Energy,Manufacture of Electrical Equipment,http://ibiaindustrials.in/,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at http://ibiaindustrials.in/
Call log:
  - navigating to ""http://ibiaindustrials.in/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
67da6ffae4b00e0c1b1a0f4c,HOPEVE SOLUTIONS LLP,DIPP194086,RECOGNISED,ACD-2797,Scaling,Nagpur,Maharashtra,Security Solutions,Others,https://WWW.HOPEVE.COM,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.hopeve.com/
Call log:
  - navigating to ""https://www.hopeve.com/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
67cee17ae4b00e0c1b0a93da,ALTRIX AGRO FARM PRIVATE LIMITED,DIPP195278,RECOGNISED,U68200MH2025PTC439515,Prototype,Nagpur,Maharashtra,Agriculture,Organic Agriculture,https://altrixagrofarm.com,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://altrixagrofarm.com/
Call log:
  - navigating to ""https://altrixagrofarm.com/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
67c6d58ee4b0f37094cb3dc1,AZURECHIC PHARMACEUTICAL PRIVATE LIMITED,DIPP194465,RECOGNISED,U46497MH2025PTC441605,Prototype,Nagpur,Maharashtra,Healthcare & Lifesciences,Pharmaceutical,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
67bdba2be4b0c167e9f99c81,VOICE VILLA STUDIOS PRIVATE LIMITED,DIPP193586,RECOGNISED,U59201MH2023PTC401281,EarlyTraction,Nagpur,Maharashtra,Advertising,AdTech,https://UdyamRegistrationCertificate,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://udyamregistrationcertificate/
Call log:
  - navigating to ""https://udyamregistrationcertificate/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
67b86940e4b06e2290ada149,QUANTUM RAIDOTECH PRIVATE LIMITED,DIPP193118,RECOGNISED,U52290MH2024PTC420235,EarlyTraction,Nagpur,Maharashtra,Transportation & Storage,Passenger Transportation Services,http://raidobiketaxi.in,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at http://raidobiketaxi.in/
Call log:
  - navigating to ""http://raidobiketaxi.in/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
67b7253ae4b06e2290aceb4c,INDS ELECTRICALS PRIVATE LIMITED,DIPP192985,RECOGNISED,U40106MH2020PTC337883,Validation,Nagpur,Maharashtra,Automotive,Electric Vehicles,https://www.indselectriclas.com,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.indselectriclas.com/
Call log:
  - navigating to ""https://www.indselectriclas.com/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
67add14ce4b0833282ef7d35,INDS AGRO INDUSTRY PRIVATE LIMITED,DIPP192133,RECOGNISED,U15200MH2022PTC395225,Validation,Nagpur,Maharashtra,Agriculture,Food Processing,https://INDS AGRO INDUSTRY PRIVATE LIMITED,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://INDS AGRO INDUSTRY PRIVATE LIMITED
Call log:
  - navigating to ""https://INDS AGRO INDUSTRY PRIVATE LIMITED"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
67ad89bbe4b045171969bc04,SKYREN BROADBAND SERVICES PRIVATE LIMITED,DIPP190038,RECOGNISED,U72900MH2022PTC394587,EarlyTraction,Nagpur,Maharashtra,Internet of Things,Others,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
67ac5bf5e4b04517196941f0,SYBOCIC REAL EASTATE PRIVATE LIMITED,DIPP191951,RECOGNISED,U41001MH2025PTC437615,Scaling,Nagpur,Maharashtra,Real Estate,Others,https://N/A,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://n/A
Call log:
  - navigating to ""https://n/A"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
67ab4183e4b0e8e31271f6f8,OMMAHADEV AYURVEDA AND PHARMA PRIVATE LIMITED,DIPP191894,RECOGNISED,U21001MH2024PTC431004,Validation,Nagpur,Maharashtra,Healthcare & Lifesciences,Pharmaceutical,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
67a43e61e4b0a671abf4be2b,SGUARD AUTOMATION PRIVATE LIMITED,DIPP191231,RECOGNISED,U34100MH2021PTC359457,EarlyTraction,Nagpur,Maharashtra,Technology Hardware,Manufacturing,https://SGUARD AUTOMATION PRIVATE LIMITED,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://SGUARD AUTOMATION PRIVATE LIMITED
Call log:
  - navigating to ""https://SGUARD AUTOMATION PRIVATE LIMITED"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
679db6e4e4b0c8d671af7be0,DS CORRUPACK PRIVATE LIMITED,DIPP190679,RECOGNISED,U22203MH2024PTC431453,Prototype,Nagpur,Maharashtra,Professional & Commercial Services,Business Support Supplies,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
679b26eae4b01d22e013535b,KDKOLTE TASTY GO PRIVATE LIMITED,DIPP190396,RECOGNISED,U56290MH2024PTC428257,Prototype,Nagpur,Maharashtra,Food & Beverages,Food Technology/Food Delivery,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
678f9a24e4b04104efa167ed,RISING STAR,DIPP194219,RECOGNISED,NG000010378,Validation,Nagpur,Maharashtra,Safety,Others,https://www.risingstarcng.com/hostpanel/login/webmail,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.risingstarcng.com/hostpanel/login/webmail
Call log:
  - navigating to ""https://www.risingstarcng.com/hostpanel/login/webmail"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
678e1740e4b04104efa1062f,R &amp; R HERBAL BIOCARE LLP,DIPP189166,RECOGNISED,AAY-6548,Validation,Nagpur,Maharashtra,Agriculture,Others,https://www.rrherbalbiocareservices.com,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.rrherbalbiocareservices.com/
Call log:
  - navigating to ""https://www.rrherbalbiocareservices.com/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
6789ddf7e4b04104efa03015,VIRTUAL TRADE BALE HUB PRIVATE LIMITED,DIPP188882,RECOGNISED,U46109MH2024PTC426006,Validation,Nagpur,Maharashtra,Professional & Commercial Services,Others,https://www.balehub.link/,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.balehub.link/
Call log:
  - navigating to ""https://www.balehub.link/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
67868481e4b04104ef9f9cbb,ADIVIDHYA CONSTRUCTION LLP,DIPP188665,RECOGNISED,ACD-5504,EarlyTraction,Nagpur,Maharashtra,Construction,Construction & Engineering,https://Not applicable,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://Not applicable
Call log:
  - navigating to ""https://Not applicable"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
6784b779e4b0086ce8e3c02b,SHRIPUNYA EPC PRIVATE LIMITED,DIPP188449,RECOGNISED,U71100MH2024PTC434890,Validation,Nagpur,Maharashtra,Computer Vision,Others,https://SHRIPUNYA EPC PRIVATE LIMITED,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://SHRIPUNYA EPC PRIVATE LIMITED
Call log:
  - navigating to ""https://SHRIPUNYA EPC PRIVATE LIMITED"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
67811886e4b0086ce8e3263a,SECYORO TECHNOLOGIES PRIVATE LIMITED,DIPP188309,RECOGNISED,U62099PN2024PTC234714,Prototype,Nagpur,Maharashtra,IT Services,IT Management,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
6780d106e4b0086ce8e30d7d,SHIVAANI HYGIENE PRIVATE LIMITED,DIPP188243,RECOGNISED,U17299MH2022PTC388446,Scaling,Nagpur,Maharashtra,Healthcare & Lifesciences,Health & Wellness,https://www.vaidyaindustries.in,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_CERT_DATE_INVALID at https://www.vaidyaindustries.in/
Call log:
  - navigating to ""https://www.vaidyaindustries.in/"", waiting until ""domcontentloaded""
",,,,HTTP_ERROR
677bb3cbe4b0f84ff2b64b51,AMRIT OXIDANE PRIVATE LIMITED,DIPP187744,RECOGNISED,U33122MH2024PTC421552,EarlyTraction,Nagpur,Maharashtra,Green Technology,Clean Tech,https://0,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_ADDRESS_INVALID at https://0.0.0.0/
Call log:
  - navigating to ""https://0.0.0.0/"", waiting until ""domcontentloaded""
",,,,HTTP_ERROR
6772aa41e4b0e15a7fe636e7,RAGES FASHION HOUSE INDIA (OPC) PRIVATE LIMITED,DIPP187136,RECOGNISED,U14101MH2024OPC434947,Validation,Nagpur,Maharashtra,Fashion,Others,https://RAGES FASHION HOUSE INDIA (OPC) PRIVATE LIMITED,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://RAGES FASHION HOUSE INDIA (OPC) PRIVATE LIMITED
Call log:
  - navigating to ""https://RAGES FASHION HOUSE INDIA (OPC) PRIVATE LIMITED"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
67654717e4b02edde77f4f1f,PURPOSE HEALTHCARE LABS PRIVATE LIMITED,DIPP186092,RECOGNISED,U11049MH2024PTC426250,Validation,Nagpur,Maharashtra,Healthcare & Lifesciences,Health & Wellness,https://PURPOSE HEALTHCARE LABS PRIVATE LIMITED,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://PURPOSE HEALTHCARE LABS PRIVATE LIMITED
Call log:
  - navigating to ""https://PURPOSE HEALTHCARE LABS PRIVATE LIMITED"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
6763c2d2e4b090dc29023e25,BHUMISAAR ENTERPRISES PRIVATE LIMITED,DIPP185931,RECOGNISED,U46909PN2024PTC236003,Prototype,Nagpur,Maharashtra,Agriculture,Agri-Tech,https://N/A,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://n/A
Call log:
  - navigating to ""https://n/A"", waiting until ""domcontentloaded""
",,,,DNS_ERROR
